Código único de carrera,Código institución,Área del conocimiento,Tipo de institución,Nombre institución,Nombre carrera,Región,Jornada,Sede,Duración Formal (semestres),Nivel carrera,Matrícula Total Femenina 2025,Matrícula Total Masculina 2025,Matrícula Total 2025,Matrícula 1er año Femenina 2025,Matrícula 1er año Masculina 2025,Matrícula 1er año Total 2025,Porcentaje Municipal,Porcentaje Subvencionado,Porcentaje Pagado,Porcentaje Admin Delegada,Titulación Femenina 2024,Titlación Masculina 2024,Titulación Total 2024,Promedio PAES 2025 de Matrícula 1er año 2025,Vacantes 1er semestre,NEM,Ranking,PAES Lenguaje,PAES Matemáticas,PAES Matemáticas 2,PAES Historia,PAES Ciencias,Otros,Área Carrera Genérica,arancel_unidad_original,arancel_valor,titulacion_unidad_original,titulacion_valor,acreditada,anios_acreditacion,Dirección Sede Central,Página web,Empleabilidad 1er año,Empleabilidad 2° año,ingreso_4to_anio_valor,Retención 1er año,Duración Real (semestres),% titulados con continuidad de estudios,Empleabilidad 1er año_relleno_agregado,Empleabilidad 2° año_relleno_agregado,Retención 1er año_relleno_agregado,ingreso_4to_anio_valor_relleno_agregado,Duración Real (semestres)_relleno_agregado
I116S36C8J1V2,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Ñuble,Diurna,SEDE CHILLAN,4,Profesional,0,0,0,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Computación e Informática,CLP,2784000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.71,0.84,1550000.0,0.8,10.91,0.02,False,False,False,False,False
I116S39C141J2V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Metropolitana,Vespertina,SEDE SAN JOAQUIN,8,Profesional,119,27,146,39,8,47,0.21,0.7,0.01,0.08,0,0,0,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Recursos Humanos,CLP,2897000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.77,0.83,1250000.0,0.73,10.13,0.04,False,False,False,False,False
I116S39C141J2V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RRHH,Metropolitana,Vespertina,SEDE SAN JOAQUIN,4,Profesional,69,10,79,0,0,0,0.35,0.55,0.02,0.09,1,0,1,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Recursos Humanos,CLP,2966000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.77,0.83,1250000.0,0.73,10.13,0.04,False,False,False,False,False
I116S39C145J2V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Metropolitana,Vespertina,SEDE SAN JOAQUIN,8,Profesional,13,146,159,6,53,59,0.35,0.56,0.01,0.08,0,7,7,,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Electricidad,CLP,2866000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.89,0.9,1950000.0,0.73,11.77,0.04,False,False,False,False,False
I116S39C145J2V2,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ELECTRICIDAD Y ELECTRONICA INDUSTRIAL,Metropolitana,Vespertina,SEDE SAN JOAQUIN,4,Profesional,0,4,4,0,0,0,,,,,0,1,1,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Electricidad,CLP,2988000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.89,0.9,1950000.0,0.73,11.77,0.04,False,False,False,False,False
I116S39C150J1V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN SONIDO,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,36,456,492,12,162,174,0.25,0.64,0.06,0.05,4,12,16,,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Sonido,CLP,3330000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.44,0.56,1042136.48,0.79,10.01,,True,True,True,True,True
I116S39C151J1V1,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,PUBLICIDAD,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,98,50,148,33,11,44,0.21,0.67,0.04,0.07,8,2,10,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Publicidad,CLP,2779000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.55,0.67,1108484.29,0.8,9.48,0.0,False,True,False,True,True
I116S39C196J1V1,116,Educación,Institutos Profesionales,IP SANTO TOMAS,PSICOPEDAGOGIA,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,143,8,151,47,4,51,0.26,0.65,0.0,0.09,0,0,0,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Psicopedagogía,CLP,2455000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.52,0.65,978899.36,0.74,8.93,0.15,False,False,False,True,False
I116S39C216J2V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN MINERIA Y METALURGIA,Metropolitana,Vespertina,SEDE SAN JOAQUIN,5,Técnica de Nivel Superior,33,69,102,16,33,49,0.34,0.52,0.01,0.12,0,0,0,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Minería,CLP,2632000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.72,0.75,1350000.0,0.72,6.73,0.2,False,False,False,False,False
I116S39C221J2V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,Vespertina,SEDE SAN JOAQUIN,8,Profesional,52,36,88,28,20,48,0.32,0.63,0.0,0.05,0,0,0,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2713000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.8,1250000.0,0.72,10.18,0.06,False,False,False,False,False
I116S39C221J2V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,Vespertina,SEDE SAN JOAQUIN,4,Profesional,52,20,72,0,0,0,0.27,0.66,0.0,0.06,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2784000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.8,1250000.0,0.72,10.18,0.06,False,False,False,False,False
I116S39C22J2V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN SONIDO,Metropolitana,Vespertina,SEDE SAN JOAQUIN,5,Técnica de Nivel Superior,12,96,108,6,46,52,0.27,0.64,0.04,0.06,0,1,1,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Sonido,CLP,2801000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.36,0.56,877300.35,0.73,7.0,0.12,False,False,False,True,False
I116S39C40J1V1,116,Arte y Arquitectura,Institutos Profesionales,IP SANTO TOMAS,DISEÑO GRAFICO,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,152,75,227,53,33,86,0.3,0.6,0.02,0.08,6,2,8,,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diseño Gráfico,CLP,3075000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.41,0.51,850000.0,0.8,11.33,0.03,False,False,False,False,False
I116S39C46J1V1,116,Arte y Arquitectura,Institutos Profesionales,IP SANTO TOMAS,COMUNICACION AUDIOVISUAL DIGITAL,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,166,342,508,62,86,148,0.23,0.67,0.04,0.06,54,4,58,,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comunicación Audiovisual y/o Multimedia,CLP,3916000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.46,0.57,1050000.0,0.85,9.29,0.03,False,False,False,False,False
I116S39C47J1V1,116,Arte y Arquitectura,Institutos Profesionales,IP SANTO TOMAS,ANIMACION DIGITAL Y MULTIMEDIA,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,300,234,534,88,57,145,0.28,0.62,0.04,0.05,47,5,52,,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Animación Digital,CLP,3980000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.31,0.42,850000.0,0.83,9.88,0.01,False,False,False,False,False
I116S39C4J1V1,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,SERVICIO SOCIAL,Metropolitana,Diurna,SEDE SAN JOAQUIN,8,Profesional,177,23,200,41,6,47,0.28,0.67,0.01,0.04,2,1,3,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trabajo Social,CLP,2429000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.5,0.66,1050000.0,0.78,9.34,0.01,False,False,False,False,False
I116S39C4J1V2,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,SERVICIO SOCIAL,Metropolitana,Diurna,SEDE SAN JOAQUIN,4,Profesional,3,1,4,0,0,0,,,,,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trabajo Social,CLP,2510000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.5,0.66,1050000.0,0.78,9.34,0.01,False,False,False,False,False
I116S39C50J2V1,116,Arte y Arquitectura,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN COMUNICACION AUDIOVISUAL DIGITAL,Metropolitana,Vespertina,SEDE SAN JOAQUIN,5,Técnica de Nivel Superior,31,88,119,12,43,55,0.32,0.55,0.1,0.03,4,8,12,,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Comunicación Audiovisual,CLP,2873000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.35,0.43,950000.0,0.6,6.41,0.13,False,False,False,False,True
I116S39C57J1V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,ANALISTA PROGRAMADOR,Metropolitana,Diurna,SEDE SAN JOAQUIN,5,Técnica de Nivel Superior,14,83,97,5,30,35,0.24,0.65,0.05,0.07,4,17,21,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Computación e Informática,CLP,2249000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.62,0.72,1250000.0,0.77,6.85,0.29,False,False,False,False,False
I116S39C57J2V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,ANALISTA PROGRAMADOR,Metropolitana,Vespertina,SEDE SAN JOAQUIN,5,Técnica de Nivel Superior,22,57,79,6,21,27,0.2,0.65,0.08,0.08,2,8,10,,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Computación e Informática,CLP,2267000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.62,0.72,1250000.0,0.77,6.85,0.29,False,False,False,False,False
I116S39C60J2V2,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,CONSTRUCCION CIVIL,Metropolitana,Vespertina,SEDE SAN JOAQUIN,4,Profesional,13,47,60,0,0,0,0.43,0.48,0.0,0.09,2,7,9,,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construcción Civil,CLP,2769000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.66,0.74,1350000.0,0.64,11.5,0.02,False,False,False,False,False
I116S39C9J2V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,CONTADOR AUDITOR,Metropolitana,Vespertina,SEDE SAN JOAQUIN,4,Profesional,72,35,107,0,0,0,0.35,0.57,0.0,0.08,0,0,0,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Contador Auditor,CLP,2738000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.81,0.83,1250000.0,0.77,9.81,0.04,False,False,False,False,False
I116S40C141J4V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,133,23,156,40,7,47,0.43,0.49,0.02,0.07,0,0,0,,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Recursos Humanos,CLP,2237000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.77,0.83,1250000.0,0.73,10.13,0.04,False,False,False,False,False
I116S40C141J4V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE RECURSOS HUMANOS,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,17,2,19,0,0,0,0.4,0.6,0.0,0.0,0,0,0,,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Recursos Humanos,CLP,2395000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.77,0.83,1250000.0,0.73,10.13,0.04,False,False,False,False,False
I116S40C144J4V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN COMERCIO EXTERIOR,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,0,0,0,0,0,0,,,,,0,0,0,,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Comercio Exterior,CLP,2450000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.82,0.86,1535665.95,0.81,9.99,,True,True,True,True,True
I116S40C148J4V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN PREVENCION DE RIESGOS,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,143,91,234,33,26,59,0.52,0.45,0.02,0.02,0,0,0,,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Prevención de Riesgos,CLP,2296000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.79,1250000.0,0.55,11.62,0.02,False,False,False,False,True
I116S40C148J4V2,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN PREVENCION DE RIESGOS,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,11,6,17,0,0,0,0.33,0.5,0.0,0.17,0,0,0,,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Prevención de Riesgos,CLP,2434000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.79,1250000.0,0.55,11.62,0.02,False,False,False,False,True
I116S40C17J4V1,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN TRABAJO SOCIAL,Metropolitana,A Distancia,SEDE VIRTUAL,5,Técnica de Nivel Superior,265,43,308,87,16,103,0.52,0.47,0.01,0.0,0,0,0,,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Servicio Social,CLP,1940000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.26,0.35,850000.0,0.72,6.13,0.65,False,False,False,False,False
I116S40C183J4V1,116,Ciencias Básicas,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN GEOMENSURA,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,0,0,0,0,0,0,,,,,0,0,0,,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Geomensura y Cartografía,CLP,2400000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.86,0.85,1648679.6,0.64,12.08,0.03,False,True,True,True,True
I116S40C196J4V1,116,Educación,Institutos Profesionales,IP SANTO TOMAS,PSICOPEDAGOGIA,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,317,9,326,107,4,111,0.43,0.52,0.02,0.03,0,0,0,,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Psicopedagogía,CLP,2316000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.52,0.65,978899.36,0.74,8.93,0.15,False,False,False,True,False
I116S40C201J4V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN LOGISTICA,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,6,7,13,0,0,0,0.67,0.33,0.0,0.0,0,0,0,,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Logística,CLP,2489000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.85,0.89,1776994.74,0.79,9.57,,True,True,True,True,True
I116S40C201J4V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN LOGISTICA,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,78,107,185,23,42,65,0.43,0.49,0.02,0.06,0,0,0,,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Logística,CLP,2348000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.85,0.89,1776994.74,0.79,9.57,,True,True,True,True,True
I116S40C212J4V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN AUTOMATIZACION E INSTRUMENTACION INDUSTRIAL,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,6,47,53,6,45,51,0.55,0.41,0.0,0.05,0,0,0,,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Ingeniería en Automatización, Instrumentación y Control",CLP,2388000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.94,0.92,2951834.52,0.86,10.06,0.08,False,False,False,True,True
I116S40C214J4V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN AUTOMATIZACION E INSTRUMENTACION INDUSTRIAL,Metropolitana,A Distancia,SEDE VIRTUAL,5,Técnica de Nivel Superior,12,51,63,12,51,63,0.47,0.45,0.04,0.04,0,0,0,,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Técnico en Instrumentación, Automatización y Control Industrial",CLP,2152000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.96,0.96,2233588.83,0.57,6.3,,True,True,True,True,True
I116S40C221J4V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,180,93,273,40,35,75,0.43,0.49,0.01,0.06,0,0,0,,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2393000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.8,1250000.0,0.72,10.18,0.06,False,False,False,False,False
I116S40C221J4V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,34,16,50,0,0,0,0.47,0.42,0.02,0.09,0,0,0,,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2442000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.8,1250000.0,0.72,10.18,0.06,False,False,False,False,False
I116S40C228J4V1,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,ADMINISTRACION PUBLICA,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,85,35,120,27,14,41,0.5,0.47,0.02,0.01,0,0,0,,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración Pública,CLP,2258000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.98,0.99,2136592.52,0.75,9.12,,True,True,True,True,True
I116S40C292J4V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN MARKETING DIGITAL,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,26,7,33,25,7,32,0.46,0.5,0.04,0.0,0,0,0,,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Marketing,CLP,2466000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.62,0.73,1401677.53,0.78,9.45,,True,True,True,True,True
I116S40C4J4V1,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,SERVICIO SOCIAL,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,195,14,209,58,4,62,0.56,0.4,0.0,0.04,0,0,0,,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trabajo Social,CLP,2247000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.5,0.66,1050000.0,0.78,9.34,0.01,False,False,False,False,False
I116S40C4J4V2,116,Ciencias Sociales,Institutos Profesionales,IP SANTO TOMAS,SERVICIO SOCIAL,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,20,0,20,0,0,0,0.5,0.5,0.0,0.0,0,0,0,,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trabajo Social,CLP,2417000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.5,0.66,1050000.0,0.78,9.34,0.01,False,False,False,False,False
I116S40C57J4V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,ANALISTA PROGRAMADOR,Metropolitana,A Distancia,SEDE VIRTUAL,5,Técnica de Nivel Superior,11,34,45,10,33,43,0.57,0.41,0.03,0.0,0,0,0,,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Computación e Informática,CLP,2092000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.62,0.72,1250000.0,0.77,6.85,0.29,False,False,False,False,False
I116S40C8J4V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN INFORMATICA,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,16,31,47,14,31,45,0.38,0.57,0.05,0.0,0,0,0,,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Computación e Informática,CLP,2458000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.71,0.84,1550000.0,0.8,10.91,0.02,False,False,False,False,False
I116S40C9J4V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,CONTADOR AUDITOR,Metropolitana,A Distancia,SEDE VIRTUAL,8,Profesional,176,76,252,52,20,72,0.39,0.55,0.03,0.04,0,0,0,,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Contador Auditor,CLP,2236000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.81,0.83,1250000.0,0.77,9.81,0.04,False,False,False,False,False
I116S40C9J4V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,CONTADOR AUDITOR,Metropolitana,A Distancia,SEDE VIRTUAL,4,Profesional,6,0,6,0,0,0,,,,,0,0,0,,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Contador Auditor,CLP,2441000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.81,0.83,1250000.0,0.77,9.81,0.04,False,False,False,False,False
I116S4C136J2V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN MANTENIMIENTO INDUSTRIAL,Valparaíso,Vespertina,SEDE VIÑA DEL MAR,5,Técnica de Nivel Superior,3,44,47,3,26,29,0.43,0.5,0.0,0.07,1,2,3,,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Mantenimiento Industrial,CLP,2527000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.84,0.96,1450000.0,0.53,6.77,0.4,False,False,False,False,False
I116S4C147J2V2,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN MANTENIMIENTO INDUSTRIAL,Valparaíso,Vespertina,SEDE VIÑA DEL MAR,4,Profesional,1,20,21,0,0,0,0.58,0.17,0.0,0.25,0,0,0,,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería Industrial,CLP,2653000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.95,0.95,2847984.38,0.68,9.55,,True,True,True,True,True
I116S4C196J1V1,116,Educación,Institutos Profesionales,IP SANTO TOMAS,PSICOPEDAGOGIA,Valparaíso,Diurna,SEDE VIÑA DEL MAR,8,Profesional,132,12,144,39,4,43,0.33,0.65,0.0,0.02,13,0,13,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Psicopedagogía,CLP,2456000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.52,0.65,978899.36,0.74,8.93,0.15,False,False,False,True,False
I116S4C201J2V1,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN LOGISTICA,Valparaíso,Vespertina,SEDE VIÑA DEL MAR,4,Profesional,10,20,30,0,0,0,0.23,0.65,0.04,0.08,0,0,0,,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ingeniería en Logística,CLP,2958000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.85,0.89,1776994.74,0.79,9.57,,True,True,True,True,True
I116S4C216J1V1,116,Tecnología,Institutos Profesionales,IP SANTO TOMAS,TECNICO EN MINERIA Y METALURGIA,Valparaíso,Diurna,SEDE VIÑA DEL MAR,5,Técnica de Nivel Superior,30,93,123,11,37,48,0.36,0.57,0.02,0.04,0,0,0,,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Técnico en Minería,CLP,2741000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.72,0.75,1350000.0,0.72,6.73,0.2,False,False,False,False,False
I116S4C221J2V2,116,Administración y Comercio,Institutos Profesionales,IP SANTO TOMAS,INGENIERIA EN ADMINISTRACION DE EMPRESAS,Valparaíso,Vespertina,SEDE VIÑA DEL MAR,4,Profesional,39,25,64,0,0,0,0.4,0.56,0.02,0.02,0,0,0,,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Administración de Empresas e Ing. Asociadas,CLP,2784000,CLP,0,True,5,"Vergara Nº 165, Santiago",https://www.ipsantotomas.cl/,0.73,0.8,1250000.0,0.72,10.18,0.06,False,False,False,False,False
